,Planet Name,Eclipse Flux Ratio 1.1-1.1566667um,Eclipse Flux Ratio 1.1566667-1.2133333um,Eclipse Flux Ratio 1.2133333-1.27um,Eclipse Flux Ratio 1.27-1.3266667um,Eclipse Flux Ratio 1.3266667-1.3833333um,Eclipse Flux Ratio 1.3833333-1.44um,Eclipse Flux Ratio 1.44-1.4966667um,Eclipse Flux Ratio 1.4966667-1.5533333um,Eclipse Flux Ratio 1.5533333-1.61um,Eclipse Flux Ratio 1.61-1.6666667um,Eclipse Flux Ratio 1.6666667-1.7233333um,Eclipse Flux Ratio 1.7233333-1.78um,Eclipse Flux Ratio 1.78-1.8366667um,Eclipse Flux Ratio 1.8366667-1.8933333um,Eclipse Flux Ratio 1.8933333-1.95um
236,WASP-5b,6.932085137158866e-05,8.710689941311112e-05,0.00010705180385135583,0.00012905201692108438,0.00015297838734785964,0.00017868397132317365,0.00020601068256098426,0.00023479483932563837,0.00026487186917429576,0.0002960798155323447,0.00032826195464736874,0.0003612689162694499,0.00039495993641351445,0.0004292035932622665,0.0004638784109846221
237,XO-3b,3.344595208677192e-05,4.2523514052933215e-05,5.2814305201694e-05,6.427755256170954e-05,7.685585568092379e-05,9.047940636267551e-05,0.00010506972944069808,0.00012054291737447871,0.00013681245761633154,0.00015379143249042858,0.00017139423400026058,0.000189537994677722,0.0002081435236141268,0.00022713593271848966,0.00024644516461784727
238,K2-121b,5.2773772304146675e-08,9.382203091243261e-08,1.5812032656315598e-07,2.543764005738888e-07,3.9290391326362443e-07,5.855084627119271e-07,8.453013866107052e-07,1.1864569096158447e-06,1.6239332792801722e-06,2.1731715361692654e-06,2.8497886867154888e-06,3.66928500323044e-06,4.646767749115778e-06,5.796701430400276e-06,7.132699822447162e-06
239,WASP-165b,2.141365109749183e-05,2.740304827149829e-05,3.424032760819471e-05,4.19059906840858e-05,5.0368061941964215e-05,5.958483091581632e-05,6.950736743502834e-05,8.0081764456839e-05,9.125115378246362e-05,0.00010295732581828675,0.00011514203433929237,0.0001277481138583236,0.00014072025569824062,0.0001540055637627192,0.00016755403400731957
240,K2-25b,5.2786361568284014e-12,1.4617600872340158e-11,3.68934562490106e-11,8.588580961681817e-11,1.8626239286614113e-10,3.7950146122415133e-10,7.316204378652979e-10,1.3427300698928643e-09,2.3582842766109173e-09,3.981733070535255e-09,6.488153905812935e-09,1.023836184144411e-08,1.5692897554266373e-08,2.3425296317568264e-08,3.4134141098976516e-08
241,LTT3780c,5.704680729815862e-17,2.5476065350834588e-16,9.936745562018884e-16,3.444187226772452e-15,1.0763624689898895e-14,3.0702633124103664e-14,8.077060352955727e-14,1.977198442575757e-13,4.5382106453436063e-13,9.831597472038756e-13,2.0218953365882036e-12,3.967001129546588e-12,7.458307948956302e-12,1.3488661888375007e-11,2.3546681664252278e-11
242,HAT-P-9b,2.1530682691538282e-05,2.84053432480692e-05,3.6484492502124984e-05,4.578457132910915e-05,5.630075427061047e-05,6.800974608887339e-05,8.087275785155516e-05,9.483848418611957e-05,0.00010984604095415148,0.0001258275566578155,0.00014271044738825139,0.00016041949701989467,0.00017887849066157646,0.0001980115327939489,0.00021774423661934689
243,HAT-P-28b,1.2127825474881374e-05,1.659628003425683e-05,2.203939604869578e-05,2.8514231958167336e-05,3.605996400748789e-05,4.469843344343522e-05,5.443529673219122e-05,6.526159531262908e-05,7.71556544848213e-05,9.008500903227612e-05,0.00010400830455029806,0.00011887721483856592,0.00013463811775430264,0.00015123358672958215,0.00016860382407187985
244,HAT-P-49b,9.469359056787417e-05,0.00011296063947342928,0.00013241272219520814,0.00015288022931047424,0.0001741983412840285,0.00019621082891543756,0.00021877236504361713,0.0002417497916590925,0.00026502278984240124,0.0002884838082060516,0.00031203759648363303,0.0003356006695154918,0.0003591004302305175,0.0003824742126224798,0.0004056684853185814
245,K2-266d,2.052212339521896e-12,5.354615276574056e-12,1.2796372923770505e-11,2.8328046696790873e-11,5.864498589341064e-11,1.1444497013028674e-10,2.119607257616944e-10,3.747292370004095e-10,6.355358276078463e-10,1.0384485361840566e-09,1.6408468675383375e-09,2.515351231702166e-09,3.751552875191102e-09,5.457460216210886e-09,7.760609176412495e-09
246,WASP-98b,5.202152907924455e-06,7.663484611756627e-06,1.0882752800105442e-05,1.4969357180010664e-05,2.0024313246418e-05,2.6137538361692964e-05,3.33859077810654e-05,4.183205741519915e-05,5.15239237697322e-05,6.249479855693922e-05,7.476382034084419e-05,8.833689754121178e-05,0.00010320778616460549,0.000119359299978826,0.00013676471806454328
247,WASP-85Ab,2.228346362430189e-05,3.0062447221236868e-05,3.9405794704255175e-05,5.037751789624353e-05,6.30127185568757e-05,7.731965159318742e-05,9.328249136343433e-05,0.00011086451300715446,0.00013001156675133008,0.0001506553876411007,0.00017271670153911505,0.00019610822655706243,0.00022073719267233114,0.00024650750345470406,0.0002733217590127735
248,WASP-157b,4.813439612306326e-06,6.775460503347293e-06,9.231148712572854e-06,1.2225442903638651e-05,1.579486755614048e-05,1.9967067373005453e-05,2.4760773048822316e-05,3.0186115933194853e-05,3.624524375532321e-05,4.2933074991362773e-05,5.023814657998069e-05,5.81435589391587e-05,6.66278666212233e-05,7.566592516465366e-05,8.522974845429545e-05
249,HAT-P-6b,2.898966142956747e-05,3.7194884310169725e-05,4.6578784887987436e-05,5.711564876115011e-05,6.876210273995046e-05,8.146097221890146e-05,9.514482810904929e-05,0.00010973915268644902,0.00012516518290676477,0.0001413421968137091,0.0001581893545766091,0.00017562727154814755,0.00019357911197064056,0.0002119713718244536,0.00023073455150774335
250,WASP-153b,4.2584648177465e-05,5.37572975650372e-05,6.634003561311313e-05,8.027342582797742e-05,9.548022803007222e-05,0.0001118704285952871,0.00012934559288891304,0.00014780254939446616,0.0001671365534135049,0.00018724368869684908,0.00020802269403262955,0.0002293764623908531,0.0002512129693157157,0.00027344585414603784,0.0002959949031148009
251,HAT-P-31b,8.435910949639216e-06,1.1350116369401177e-05,1.4841336583672257e-05,1.893138388727245e-05,2.363143712570446e-05,2.8942872822542494e-05,3.4858336595933936e-05,4.136295036591942e-05,4.843561280606968e-05,5.605022657467301e-05,6.417684101023628e-05,7.27827492699653e-05,8.18334029641672e-05,9.129319199843516e-05,0.00010112617144035545
252,TOI-216.02,1.272749408794666e-10,2.9293386188639373e-10,6.243700014388182e-10,1.2447300050684341e-09,2.340322043049091e-09,4.1790911064793395e-09,7.129684258954694e-09,1.1679904271847067e-08,1.8453403752385998e-08,2.822351818782272e-08,4.1923382222458096e-08,6.06518663544503e-08,8.567488767905504e-08,1.1842206615503517e-07,1.604792191808172e-07
253,WASP-47b,4.716756160674225e-06,6.687827000685284e-06,9.172630088408776e-06,1.2222511658973375e-05,1.5880437451998477e-05,2.018028173929049e-05,2.514658840911158e-05,3.07947267719135e-05,3.713139640365622e-05,4.415531255741166e-05,5.185802195019715e-05,6.022485002776162e-05,6.923581615217005e-05,7.886652270589427e-05,8.908907203307302e-05
254,HD63433b,1.0411878874365054e-08,1.7000380545461103e-08,2.6509118697944942e-08,3.971428055841892e-08,5.7449938673519805e-08,8.058523880899063e-08,1.1000086265094163e-07,1.4656626475450208e-07,1.911191334599231e-07,2.444473810799984e-07,3.072742087903073e-07,3.8024695628400586e-07,4.639288354460539e-07,5.587935983108125e-07,6.652236491999494e-07
255,Kepler-435b,1.9835337413775667e-05,2.503800080641339e-05,3.0895860804137655e-05,3.738084681987617e-05,4.445665035944699e-05,5.208107891995632e-05,6.020808783464784e-05,6.878949584388778e-05,7.77764545112573e-05,8.712056038181209e-05,9.677469798140181e-05,0.0001066937295774219,0.0001168349193052408,0.00012715819607897325,0.00013762637126076954
256,WASP-56b,3.010596185923674e-06,4.357110255433485e-06,6.088373847918638e-06,8.251936511585969e-06,1.0889984067666208e-05,1.4038354669073497e-05,1.772594189177236e-05,2.1974447674843227e-05,2.6798462696327775e-05,3.220575192588319e-05,3.8197704099603444e-05,4.476994183915173e-05,5.191295934247208e-05,5.9612782903802136e-05,6.785169005380118e-05
257,WASP-42b,5.823524068562406e-07,9.349178334319215e-07,1.435737275198854e-06,2.1213050830168287e-06,3.0300904432400938e-06,4.201435684841841e-06,5.6744693990644695e-06,7.4870970933837536e-06,9.675128280124128e-06,1.2271542442133903e-05,1.530591050413985e-05,1.8803997546054748e-05,2.2787496312373195e-05,2.7273889864154187e-05,3.227646419081989e-05
258,GJ1214b,1.1897655830357407e-10,2.87265786232603e-10,6.400388751860177e-10,1.3296049926557473e-09,2.597705193768389e-09,4.808107152640205e-09,8.48322864385836e-09,1.4343111363771773e-08,2.3344799745191764e-08,3.671995616566764e-08,5.600864902546489e-08,8.308766992210095e-08,1.2019172983960372e-07,1.6992649925141507e-07,2.352733532307924e-07
259,TOI-150.01,6.35607024838882e-06,8.693060263694937e-06,1.1537175276463025e-05,1.4917215862055123e-05,1.8852602261417805e-05,2.335370853349092e-05,2.8422505310821625e-05,3.405341354156173e-05,4.02343211714741e-05,4.694760535775444e-05,5.417113439948153e-05,6.187927119063287e-05,7.004374555932196e-05,7.863442646430779e-05,8.762006039708248e-05
260,TOI-451c,5.6217430502843845e-09,9.845814781109198e-09,1.636445871903918e-08,2.5988411808331283e-08,3.966033839818827e-08,5.844009825443599e-08,8.348434563653281e-08,1.1602211714779378e-07,1.5732840022895956e-07,2.0869688115365323e-07,2.7141329738677114e-07,3.4673102602497905e-07,4.358488874579315e-07,5.398918838144489e-07,6.598960455286344e-07
261,TOI-2076d,5.916190891254836e-11,1.309066436258874e-10,2.691820565802215e-10,5.192993951571022e-10,9.473751038434626e-10,1.6453582276063372e-09,2.7358590265728548e-09,4.3764369908065196e-09,6.763064854404278e-09,1.0132523681361674e-08,1.476357945296827e-08,2.0976919168542987e-08,2.913381214815489e-08,3.963358293398666e-08,5.291012291705638e-08
262,TOI-1266c,9.75993209835136e-18,4.535871721464491e-17,1.8344509134361402e-16,6.572089694525655e-16,2.1169964932820954e-15,6.2089055365594015e-15,1.675811932231006e-14,4.2006225037349844e-14,9.855716586824414e-14,2.1791855341925074e-13,4.56761263478365e-13,9.12234049709915e-13,1.743822138721422e-12,3.2033079345683116e-12,5.674370270133696e-12
263,Qatar-10b,0.00018318489923750187,0.00022221009418551174,0.00026447516849402057,0.00030963814168551195,0.00035734747189983187,0.00040725396578316747,0.00045901932519850166,0.0005123220993966444,0.0005668619525383928,0.0006223618596389391,0.0006785690080637318,0.0007352551919050022,0.0007922160844547911,0.0008492700351538997,0.0009062570174016324
264,TOI-270d,9.629158796190208e-16,3.7249625837359506e-15,1.2746017518714381e-14,3.918984076647229e-14,1.0970725202346163e-13,2.827374790213118e-13,6.771943931640706e-13,1.5195826870093074e-12,3.2168044940695673e-12,6.4626938951169756e-12,1.2386474526274874e-11,2.2750805883869e-11,4.0205626411383225e-11,6.860190494976779e-11,1.133670222737421e-10
265,WASP-72b,9.791220829720482e-05,0.0001149452806635141,0.00013280747712142413,0.0001513430663447746,0.00017040688955552002,0.00018986628177827594,0.00020960184029534637,0.00022950746502961312,0.0002494900613590286,0.0002694687669894214,0.0002893739894808493,0.00030914650956730377,0.00032873639950156713,0.0003481019622778202,0.00036720887430794104
266,WASP-91b,3.237672480758784e-06,4.776595186003919e-06,6.793110840439193e-06,9.35754659338397e-06,1.2535259252625032e-05,1.6384864001524315e-05,2.095693731021237e-05,2.629318619883946e-05,3.242608368640235e-05,3.9378834452221136e-05,4.716562451409573e-05,5.5792153458684166e-05,6.525627486697568e-05,7.554873071987612e-05,8.665402097563532e-05
267,Kepler-7b,2.4705658973800072e-05,3.17449587944211e-05,3.98104660218614e-05,4.8883128867251335e-05,5.892828709327506e-05,6.989892292844099e-05,8.173868520145164e-05,9.438461714826669e-05,0.0001077696305805588,0.00012182451602676538,0.00013647957852591276,0.00015166604806983553,0.0001673170768754235,0.00018336846651361162,0.00019975929783156985
268,WASP-28b,1.7347507189582313e-05,2.3298773755425454e-05,3.0415737521612723e-05,3.873981167532758e-05,4.829095578723184e-05,5.9069462539540706e-05,7.105820217124934e-05,8.422511550105006e-05,9.852587282542879e-05,0.00011390636564703448,0.00013030501292518872,0.00014765496416162615,0.0001658859260551619,0.00018492571217769736,0.0002047016825344896
269,WASP-131b,9.07821710985612e-06,1.2189658969626756e-05,1.590997135968931e-05,2.0260749367442013e-05,2.525239713189516e-05,3.088505922303477e-05,3.714979034915054e-05,4.402985467339763e-05,5.150211190897639e-05,5.9538316404899905e-05,6.810631978804365e-05,7.717122020475522e-05,8.669631536547839e-05,9.664391130796086e-05,0.00010697607399114475
270,HAT-P-20b,8.088505353902399e-07,1.3053957709230894e-06,2.0146042397063975e-06,2.990446826647411e-06,4.2903212759825155e-06,5.973459269561936e-06,8.09932094336632e-06,1.0726073176972283e-05,1.3909244093879019e-05,1.7700564950427074e-05,2.2147030314815487e-05,2.7290220416085467e-05,3.316581710044569e-05,3.980331457031543e-05,4.7225958832575325e-05
271,WASP-35b,1.9860243236485616e-05,2.6724863983836796e-05,3.4950243279434117e-05,4.4588251761474624e-05,5.566569707658411e-05,6.818626241603053e-05,8.213301568315627e-05,9.74712431574292e-05,0.00011415150720667079,0.00013211253512371364,0.0001512839117620543,0.0001715886673275915,0.0001929454366912428,0.00021527030215882348,0.00023847851231152036
272,WASP-20b,9.878820791194153e-06,1.3571056075022776e-05,1.8084675474070125e-05,2.3471050829287495e-05,2.9766495733381014e-05,3.699258932957717e-05,4.515704067101822e-05,5.425493745395173e-05,6.427029962631769e-05,7.517767939932338e-05,8.694375941443251e-05,9.952897896595549e-05,0.00011288896699248148,0.00012697582635773477,0.0001417393738736207
273,WASP-158b,1.4955951474025375e-05,1.9510772825396873e-05,2.480552415432648e-05,3.084004398774629e-05,3.760173786918754e-05,4.506760605994029e-05,5.320626258235284e-05,6.197985818936426e-05,7.134590441347116e-05,8.125882626139376e-05,9.167128186099007e-05,0.0001025353382539293,0.00011380335842044333,0.000125428690554579,0.00013736627898041238
274,LP714-47b,2.9009289808392755e-09,5.7257858877174654e-09,1.0614814003481166e-08,1.8633283838965527e-08,3.1182275698697354e-08,5.003170753942862e-08,7.733975692334846e-08,1.1565719696500286e-07,1.6791679742839468e-07,2.374082972469574e-07,3.2774071509741847e-07,4.427951105199397e-07,5.866693330617383e-07,7.636176021871819e-07,9.779890166979358e-07
275,HIP67522b,8.613172689390044e-07,1.271464838355467e-06,1.8089081565648794e-06,2.4922784514361234e-06,3.3388311985359076e-06,4.363977355712701e-06,5.580944417341075e-06,7.000564139675805e-06,8.631185806310287e-06,1.047867787275525e-05,1.2546504925158521e-05,1.483587894069465e-05,1.734593810552537e-05,2.007394920185785e-05,2.3015544354275336e-05
276,TOI-1859b,3.876065959005159e-11,9.153485189858182e-11,1.996729050091563e-10,4.064949933958367e-10,7.789813458843712e-10,1.4153975024709423e-09,2.4534347991016704e-09,4.078390779315614e-09,6.530902362731526e-09,1.0113740283091724e-08,1.519725034783954e-08,2.2223170969342517e-08,3.170657056243773e-08,4.4235815067363356e-08,6.047069236294328e-08
277,EPIC246851721b,4.109348999488588e-06,5.623097195056709e-06,7.466282285912396e-06,9.657837828849387e-06,1.2210610085148628e-05,1.5131564702466294e-05,1.8422195821207154e-05,2.2079074286733652e-05,2.609450367600137e-05,3.0457181713782547e-05,3.5152849999268865e-05,4.016494594695078e-05,4.5475170468136786e-05,5.1063991240962936e-05,5.691112452368925e-05
278,WASP-26b,4.372728800517645e-05,5.562776947973955e-05,6.913016434408666e-05,8.418329201939214e-05,0.00010071379907059606,0.0001186316496309586,0.0001378350198232328,0.00015821455273278814,0.00017965709716467337,0.00020204863382879536,0.0002252765707774042,0.00024923166915229573,0.0002738093178768213,0.0002989103987696138,0.00032444201987487847
279,Qatar-9b,6.4639578156389596e-06,9.425232020733459e-06,1.3264358872951476e-05,1.8100237059143555e-05,2.404133912218744e-05,3.118297070889445e-05,3.960538168451459e-05,4.9372685389370226e-05,6.0532566973552115e-05,7.311652238535517e-05,8.714054386080094e-05,0.00010260625123492944,0.00011950215954497349,0.00013780506632990203,0.0001574816386939576
280,HATS-26b,8.149095586738559e-05,9.9263910073468e-05,0.00011859180451950042,0.00013932259582128512,0.00016129754771684768,0.00018435703253695198,0.00020834480378443255,0.00023311106398934858,0.000258514732107716,0.0002844247209346911,0.0003107205791692219,0.00033729286486615937,0.00036404296406560477,0.00039088265785245703,0.0004177337354699477
281,KELT-9b,0.0008016471548044109,0.0008604772582183967,0.0009169094577201819,0.0009709408670763365,0.0010226055220793656,0.0010719633197515464,0.0011190913443131726,0.0011640774065602316,0.0012070156228426207,0.0012480028838249514,0.0012871363086281692,0.0013245117385133618,0.0013602224374087493,0.0013943582145366715,0.0014270051203339438
282,WASP-104b,3.468653773839469e-05,4.551636346132477e-05,5.8185590212850665e-05,7.271078127210162e-05,8.907680845580272e-05,0.00010724129802743847,0.00012713925400387028,0.00014868761301712208,0.00017178969121076215,0.0001963390681521503,0.00022222296946684662,0.0002493253447002505,0.0002775292604455417,0.00030671881606148183,0.00033678086925899097
283,KELT-23Ab,4.703435112963687e-05,6.13286851363352e-05,7.794242011983377e-05,9.687581617068266e-05,0.00011809028054429429,0.00014151464308190676,0.000167051417182841,0.00019458277533376106,0.00022397623076811927,0.0002550894829311029,0.0002877745446560981,0.00032188142843119774,0.00035726093432273515,0.0003937668228009909,0.00043125774535742237
284,HATS-2b,6.526816360474051e-05,8.395506164034838e-05,0.0001054019419764478,0.00012956681986715123,0.00015636528620690203,0.0001856788949679079,0.00021736306220613468,0.0002512542728459421,0.0002871766901169253,0.0003249475843175935,0.00036438180143907607,0.0004052956566012411,0.0004475097343961311,0.0004908509694901331,0.0005351544667458847
285,WASP-69b,5.298870855869642e-07,8.601431171667566e-07,1.3344180379721638e-06,1.9902332229864483e-06,2.8677553938201796e-06,4.008700495730065e-06,5.455211672656951e-06,7.2487809166801825e-06,9.429281814682278e-06,1.2034125286340186e-05,1.5097562942774598e-05,1.865017127095387e-05,2.2718471847347054e-05,2.73246898548938e-05,3.248667565800995e-05
286,CoRoT-19b,2.3727625195170026e-05,3.0370580583632537e-05,3.795249318234145e-05,4.645085880241875e-05,5.582936831914657e-05,6.604099503979008e-05,7.703081577324805e-05,8.87385165604977e-05,0.00010110063521615507,0.00011405235612695639,0.00012752894946973272,0.00014146699817465754,0.0001558052442116022,0.00017048518962161483,0.0001854516125462835
